t_s,x0_m,x1_m,x2_m,v0_m_per_s,v1_m_per_s,v2_m_per_s
0.034325999999999995,0.03475478690828351,0.020186149617879828,0.008089047387392112,-5.005865918267157,-0.14349963455649836,-1.3637819274200296
0.034328,0.03474476470548091,0.020185883368416382,0.0080862701411479,-5.016319806911109,-0.1227693944556005,-1.4134528318342692
0.03433,0.034734721686118,0.020185658474761146,0.008083393615035949,-5.026682396398661,-0.10214401949905848,-1.4630613825700691
0.034332,0.03472465803322941,0.02018547472615548,0.008080417935962534,-5.036953251588144,-0.08162453696528901,-1.5126053816473144
0.034333999999999996,0.03471457393071377,0.02018533190979188,0.008077343235224844,-5.047131943653002,-0.061211968449371566,-1.5620826361591704
0.034336,0.034704469563320975,0.0201852298108253,0.008074169648500717,-5.057218050110746,-0.0409073299132559,-1.6114909583755002
0.034338,0.03469434511663956,0.020185168212384363,0.008070897315838193,-5.067211154851281,-0.020711631733047547,-1.660828165848612
0.034339999999999996,0.03468420077708387,0.020185146895582484,0.00806752638164484,-5.077110848164549,-0.0006258787485602696,-1.7100920815162088
0.034342,0.03467403673188126,0.02018516563952889,0.00806405699467688,-5.086916726767264,0.019348929689811046,-1.7592805338066564
0.034344,0.034663853169059185,0.020185224221339573,0.008060489308028105,-5.0966283938290164,0.0392117996733093,-1.8083913567426597
0.034346,0.034653650277432294,0.020185322416148094,0.00805682347911858,-5.106245458997751,0.05896174268757894,-1.8574223900448086
0.034348,0.034643428246589454,0.02018545999711635,0.008053059669683145,-5.115767538424527,0.07859777556688825,-1.9063714792359108
0.03435,0.03463318726688069,0.020185636735445225,0.008049198045759716,-5.125194254787565,0.09811892044812474,-1.9552364757444223
0.034352,0.03462292752940412,0.020185852400385132,0.008045238777677353,-5.134525237315588,0.11752420472527313,-2.0040152370076436
0.034353999999999996,0.034612649225992866,0.0201861067592465,0.008041182040044153,-5.1437601218104545,0.136812661004832,-2.052705626575105
0.034356,0.03460235254920182,0.020186399577410134,0.008037028011734918,-5.152898550669071,0.15598332706178678,-2.1013055142117287
0.034358,0.0345920376922945,0.020186730618337537,0.008032776875878623,-5.161940172904595,0.17503524579605398,-2.1498127760006556
0.03436,0.034581704849229726,0.0201870996435811,0.008028428819845671,-5.170884644166919,0.19396746518959662,-2.1982252944459137
0.034362,0.03457135421464841,0.02018750641279422,0.008023984035234955,-5.179731626762442,0.2127790382641856,-2.2465409585748644
0.034364,0.03456098598386015,0.020187950683741344,0.008019442717860707,-5.188480789673132,0.23146902303988912,-2.2947576640404757
0.034366,0.0345506003528299,0.02018843221230793,0.008014805067739142,-5.197131808574846,0.2500364824942638,-2.342873313223392
0.034367999999999996,0.034540197518164534,0.020188950752510308,0.008010071289074909,-5.205684365854963,0.26848048452224266,-2.3908858153337413
0.03437,0.034529777677099464,0.020189506056505487,0.008005241590247316,-5.214138150629214,0.28680010189671606,-2.438793086512715
0.034372,0.0345193410274851,0.02019009787460087,0.008000316183796386,-5.222492858757716,0.30499441222978335,-2.486593049933917
0.034374,0.034508887767773375,0.020190725955263892,0.00799529528640867,-5.23074819286048,0.3230624979349881,-2.534283635904457
0.034376,0.03449841809700423,0.020191390045131586,0.007990179118902896,-5.238903862332169,0.34100344619031947,-2.581862781965786
0.034378,0.034487932214792,0.020192089889020073,0.00798496790621539,-5.246959583356086,0.3588163489020135,-2.6293284329943014
0.03438,0.03447743032131188,0.020192825229933986,0.00797966187738531,-5.2549150789171835,0.3765003026688668,-2.676678541301617
0.034381999999999996,0.03446691261728629,0.02019359580907583,0.007974261265539672,-5.2627700788144445,0.39405440874761566,-2.7239110667346678
0.034384,0.0344563793039712,0.020194401365855232,0.007968766307878187,-5.27052431967295,0.41147777301951155,-2.771023976775443
0.034386,0.03444583058314251,0.020195241637898206,0.007963177245657878,-5.27817754495478,0.4287695059574658,-2.8180152466405604
0.034388,0.034435266657082346,0.02019611636105626,0.007957494324177526,-5.285729504968892,0.44592872259358424,-2.864882859380319
0.03439,0.03442468772856537,0.020197025269415504,0.007951717792761898,-5.293179956881068,0.46295454248858137,-2.9116248059776226
0.034392,0.03441409400084504,0.020197968095305673,0.007945847904745777,-5.300528664722566,0.47984608970163484,-2.958239085446649
0.034394,0.03440348567763987,0.020198944569309103,0.00793988491745781,-5.307775399397718,0.49660249276086055,-3.0047237049312177
0.034395999999999996,0.034392862963119726,0.020199954420269617,0.007933829092204145,-5.3149199386918315,0.5132228846355261,-3.0510766798025664
0.034398,0.03438222606189197,0.020200997375301406,0.007927680694251885,-5.3219620672771,0.5297064027082442,-3.0972960337570603
0.0344,0.03437157517898776,0.02020207315979782,0.007921439992812331,-5.328901576718772,0.5460521887493639,-3.143379798913775
0.034401999999999995,0.0343609105198482,0.020203181497440107,0.007915107261024047,-5.335738265479893,0.5622593888910813,-3.1893260159111656
0.034404,0.03435023229031058,0.020204322110206133,0.007908682775935722,-5.3424719389255815,0.5783271536034358,-3.235132734003977
0.034406,0.034339540696594575,0.020205494718379013,0.007902166818488841,-5.349102409326618,0.5942546376711154,-3.280798011159527
0.034408,0.03432883594528837,0.02020669904055573,0.007895559673500162,-5.355629495862109,0.610041000171126,-3.326319914153656
0.034409999999999996,0.034318118243334916,0.020207934793655704,0.007888861629644006,-5.36205302462142,0.6256854044517458,-3.3716965186665315
0.034412,0.03430738779801805,0.02020920169292929,0.007882072979434353,-5.368372828605433,0.6411870181122721,-3.416925909377745
0.034414,0.03429664481694871,0.020210499451966298,0.007875194019206746,-5.374588747726913,0.6565450129841162,-3.462006180061474
0.034415999999999995,0.03428588950805109,0.020211827782704406,0.007868225049100008,-5.380700628810531,0.671758565113056,-3.5069354336809258
0.034418,0.034275122079548824,0.020213186395437583,0.007861166373037772,-5.386708325591183,0.6868268547418463,-3.551711782482618
0.03442,0.03426434273995118,0.02021457499882447,0.007854018298709815,-5.392611698712751,0.7017490662950933,-3.5963333480902735
0.034422,0.03425355169803922,0.02021599329989673,0.007846781137553216,-5.398410615725339,0.7165243883643199,-3.6407982615981553
0.034423999999999996,0.03424274916285199,0.02021744100406736,0.00783945520473332,-5.404104951081662,0.7311520136944822,-3.6851046636644393
0.034426,0.034231935343672755,0.02021891781513899,0.00783204081912451,-5.409694586133291,0.7456311391717234,-3.729250704603698
0.034428,0.03422111045001516,0.020220423435312166,0.007824538303290818,-5.415179409125718,0.7599609658121308,-3.7732345444792696
0.034429999999999995,0.034210274691609505,0.02022195756519357,0.00781694798346632,-5.4205593151924365,0.7741406987515966,-3.817054353195425
0.034432,0.03419942827838889,0.02022351990380428,0.007809270189535368,-5.425834206348879,0.7881695472369633,-3.8607083105886244
0.034434,0.034188571420475544,0.02022511014858797,0.007801505255012637,-5.431003991485292,0.8020467246185894,-3.9041946065189554
0.034436,0.03417770432816704,0.020226727995419115,0.007793653517022982,-5.43606858635838,0.8157714483430654,-3.9475114409605996
0.034437999999999996,0.03416682721192257,0.02022837313861117,0.007785715316281124,-5.441027913583099,0.829342939948634,-3.990657024092512
0.03444,0.034155940282349244,0.020230045270924746,0.007777690997071148,-5.4458819026230945,0.842760425060666,-4.033629576388156
0.034442,0.03414504375018842,0.020231744083575816,0.007769580907225825,-5.450630489780277,0.8560231333883874,-4.076427328704993
0.034443999999999995,0.034134137826302015,0.020233469266243826,0.0077613853981057515,-5.455273618184303,0.8691302987237361,-4.119048522373797
0.034446,0.034123222721658866,0.020235220507079904,0.0077531048245783225,-5.459811237780349,0.8820811589401317,-4.16149140928725
0.034448,0.034112298647321106,0.020236997492715004,0.0077447395449965085,-5.4642433053170505,0.8948749559934468,-4.203754251988148
0.03445,0.0341013658144306,0.020238799908268074,0.0077362899211774775,-5.468569784333153,0.9075109359237427,-4.245835323757292
0.034451999999999997,0.03409042443419533,0.02024062743735422,0.0077277563183810235,-5.472790645143344,0.9199883488581374,-4.287732908700903
0.034454,0.0340794747178759,0.02024247976209291,0.007719139105287833,-5.476905864823973,0.93230644901551,-4.329445301837604
0.034456,0.03406851687677202,0.02024435656311614,0.007710438653977573,-5.480915427196887,0.9444644947112903,-4.370970809184939
0.034457999999999996,0.03405755112220901,0.020246257519576625,0.007701655339906807,-5.4848193228139435,0.9564617483648841,-4.412307747845461
0.03446,0.03404657766552437,0.020248182309156048,0.007692789541886737,-5.4886175489393505,0.9682974765068991,-4.4534544460923415
0.034462,0.03403559671805439,0.020250130608073263,0.007683841642060779,-5.492310109532411,0.9799709497887532,-4.494409243454573
0.034464,0.03402460849112073,0.020252102091092555,0.007674812025881968,-5.495897015228768,0.9914814429927584,-4.535170490801687
0.034466,0.034013613196017145,0.02025409643153191,0.007665701082090189,-5.499378283321276,1.0028282350438138,-4.575736550428054
0.034468,0.03400261104399616,0.020256113301271327,0.007656509202689248,-5.50275393774001,1.0140106090222074,-4.616105796136714
0.03447,0.03399160224625581,0.020258152370761128,0.007647236782923765,-5.506024009031518,1.0250278521774547,-4.656276613322577
0.034471999999999996,0.03398058701392645,0.020260213309030314,0.007637884221255913,-5.509188534337442,1.035879255943585,-4.696247399055271
0.034474,0.03396956555805755,0.020262295783694952,0.007628451919341985,-5.512247557372193,1.0465641159556613,-4.736016562161748
0.034476,0.03395853808960463,0.020264399460966597,0.007618940282008794,-5.515201128400212,1.057081732067386,-4.775582523307948
0.034478,0.03394750481941613,0.020266524005660733,0.007609349717229917,-5.518049304212085,1.0674314083696974,-4.814943715080194
0.03448,0.033936465958220405,0.0202686690812053,0.007599680636101771,-5.520792148100398,1.077612453211271,-4.8540985820663165
0.034482,0.033925421716612746,0.0202708343496492,0.007589933452819533,-5.523429729834392,1.0876241792192494,-4.893045580935774
0.034484,0.03391437230504245,0.02027301947167088,0.0075801085846528915,-5.525962125634317,1.097465903322166,-4.931783180519881
0.034485999999999996,0.033903317933799935,0.02027522410658697,0.007570206451921649,-5.528389418144742,1.1071369467730723,-4.970309861890845
0.034488,0.033892258813003937,0.020277447912360955,0.007560227477971156,-5.530711696407352,1.1166366351746748,-5.00862411844092
0.03449,0.033881195152588736,0.02027969054561189,0.0075501720891475955,-5.532929055832933,1.1259642985052731,-5.04672445596078
0.034492,0.033870127162291444,0.020281951661623183,0.007540040714773109,-5.535041598172645,1.135119271145581,-5.084609392717071
0.034494,0.03385905505163935,0.020284230914351435,0.007529833787120763,-5.537049431488731,1.1441008919074125,-5.122277459530015
0.034496,0.03384797902993734,0.020286527956435325,0.00751955174138937,-5.5389526701241385,1.1529085040628373,-5.159727199850178
0.034498,0.03383689930625533,0.020288842439204553,0.007509195015678148,-5.540751434672216,1.1615414553749572,-5.196957169834401
0.034499999999999996,0.03382581608941585,0.020291174012688862,0.007498764050961233,-5.54244585194441,1.1699990981291999,-5.233965938421869
0.034502,0.03381472958798163,0.02029352232562713,0.00748825929106204,-5.5440360549390855,1.1782807891668445,-5.270752087408945
0.034504,0.033803640010243205,0.020295887025476488,0.007477681182627472,-5.5455221828076,1.1863858899180741,-5.307314211523902
0.034505999999999995,0.033792547564206715,0.020298267758421543,0.007467030175101986,-5.546904380821563,1.1943137664377714,-5.343650918500885
0.034508,0.033781452457581636,0.020300664169383673,0.007456306720701504,-5.548182800338113,1.2020637894411266,-5.379760829153305
0.03451,0.033770354897768695,0.020303075902030374,0.007445511274387182,-5.549357598765164,1.209635334341041,-5.41564257744675
0.034512,0.03375925509184777,0.020305502598784695,0.007434644293839035,-5.550428939525913,1.2170277812863866,-5.45129481057119
0.034513999999999996,0.0337481532465659,0.020307943900834756,0.007423706239429414,-5.551396992022178,1.224240515200952,-5.486716189012695
0.034516,0.0337370495683254,0.020310399448143324,0.007412697574196344,-5.552261931598252,1.231272925824497,-5.521905386624482
0.034518,0.03372594426317195,0.020312868879457494,0.007401618763816721,-5.553023939502389,1.2381244077530964,-5.556861090697339
0.034519999999999995,0.033714837536782886,0.02031535183231846,0.007390470276579363,-5.553683202849368,1.2447943604824943,-5.591582002029681
0.034522,0.033703729594455466,0.020317847943071326,0.007379252583357928,-5.554239914581261,1.251282188450555,-5.626066834996296
0.034524,0.03369262064109527,0.02032035684687505,0.007367966157583692,-5.554694273427946,1.2575873010822405,-5.6603143176175825
0.034526,0.033681510881204656,0.020322878177712472,0.00735661147521819,-5.555046483867348,1.2637091128347282,-5.694323191626991
0.034527999999999996,0.03367040051887133,0.020325411568400415,0.007345189014725722,-5.555296756083953,1.2696470432430282,-5.728092212538502
0.03453,0.03365928975775695,0.020327956650599884,0.007333699257045724,-5.555445305928263,1.275400516968215,-5.761620149713525
0.034532,0.033648178801085823,0.020330513054826374,0.00732214268556501,-5.5554923548742865,1.2809689638444435,-5.794905786426418
0.034533999999999995,0.03363706785163374,0.02033308041046026,0.00731051978608988,-5.555438129977065,1.2863518189283087,-5.827947919930129
0.034536,0.03362595711171683,0.02033565834575729,0.007298831046818094,-5.555282863829811,1.2915485225491052,-5.860745361520959
0.034538,0.03361484678318053,0.02033824648785919,0.007287076958310725,-5.555026794519404,1.2965585203584504,-5.893296936602219
0.03454,0.03360373706738866,0.02034084446280435,0.0072752580134638825,-5.554670165582807,1.3013812633825725,-5.9256014847475065
0.034541999999999996,0.03359262816521252,0.020343451895538628,0.007263374707480306,-5.554213225961677,1.306016208074412,-5.957657859763514
0.034544,0.03358152027702018,0.020346068409926258,0.0072514275378408365,-5.553656229956844,1.3104628163667096,-5.989464929751849
0.034546,0.0335704136026658,0.020348693628760867,0.007239417004275771,-5.552999437182676,1.3147205557261057,-6.021021577169948
0.034547999999999995,0.033559308341479015,0.020351327173776593,0.007227343608736084,-5.552243112519674,1.3187888992070094,-6.052326698891462
0.03455,0.033548204692254474,0.020353968665659312,0.007215207855364541,-5.551387526067948,1.3226673255078742,-6.083379206266161
0.034552,0.03353710285324145,0.02035661772405799,0.00720301025046668,-5.5504329530993,1.3263553190269426,-6.1141780251786875
0.034554,0.03352600302213354,0.020359273967596132,0.007190751302481688,-5.549379674008597,1.3298523699187164,-6.144722096106762
